"Id","ParticipantId","StudentParallel","TestDate","Mark","MaxMark","SubjectId","Partition"
"3522781","417BBFB0-72AF-4D17-B99A-2E5B3BFB24F5","11","2020-06-18 12:02:31","51","58","75","1"
"3522783","11C5C0F7-8B60-4CFC-ADC0-7C862FA69FAF","-1","2020-06-18 12:04:05","28","64","61","1"
"3522784","3BE8487A-0F02-4FA7-8CD9-D3A41B65BDFA","11","2020-06-18 12:04:40","32","58","75","1"
"3522797","23F67C3B-4014-49C4-A6A8-F395CB2D688A","11","2020-06-18 12:08:11","21","32","48","1"
"3522813","8C0B0449-2433-4271-B8D4-9433228D6015","11","2020-06-18 12:12:45","54","58","75","1"
"3522823","F7704D36-6CB1-4E12-ABD9-470CD45048EE","11","2020-06-18 12:16:01","50","58","75","1"
"3522846","B55FCBD0-A376-42C1-863E-3A02C0B24749","11","2020-06-18 12:26:17","9","32","48","1"
"3522853","B50D7B24-2486-41B3-AA92-7F469118778A","11","2020-06-18 12:28:41","19","32","48","1"
"3522857","341035B4-B016-4D00-B3ED-C69AF699DDB4","11","2020-06-18 12:29:40","14","32","48","1"
"3522858","E129DCA8-3987-4CE4-B4FD-4D8FE051DC22","11","2020-06-18 12:29:42","11","35","27","1"
"3522879","26078BDF-2DFB-4784-AF1F-3B546B94C0DD","11","2020-06-18 12:35:11","43","55","31","1"
"3522899","61CC6F35-5CF0-405A-894F-4F9D22403E52","11","2020-06-18 12:41:46","19","32","48","1"
"3522911","9341BC23-A516-4D41-861A-CA77BD93502E","11","2020-06-18 12:45:46","33","58","75","1"
"3522913","1F3DF35D-BD1C-4907-A767-D483744F3D18","11","2020-06-18 12:46:35","11","32","48","1"
"3522921","64EA3659-12A0-443B-A358-B23FB0200E48","11","2020-06-18 12:49:50","10","32","48","1"
"3522925","4E5654DC-DBCF-4A21-BB96-184EAA88C602","10","2020-06-18 12:52:04","34","58","75","1"
"3522932","B55FCBD0-A376-42C1-863E-3A02C0B24749","11","2020-06-18 12:53:38","26","60","86","1"
"3522935","B199C5E8-3A85-4EBB-A681-5212D58E6F2C","11","2020-06-18 12:54:46","54","58","75","1"
"3522972","9E083B20-623C-43E4-B77F-8B7CE519647D","-1","2020-06-18 13:08:11","12","32","48","1"
"3522977","5830AC9A-1354-4F2B-9FBD-61C2F9421725","11","2020-06-18 13:08:54","0","13","75","1"
"3522979","5830AC9A-1354-4F2B-9FBD-61C2F9421725","11","2020-06-18 13:09:11","0","13","75","1"
"3522999","980A7A8B-45FC-4166-9519-D6FF1AC0478C","11","2020-06-18 13:14:26","19","35","27","1"
"3523004","11C5C0F7-8B60-4CFC-ADC0-7C862FA69FAF","-1","2020-06-18 13:15:19","34","64","61","1"
"3523006","333CCE83-CDE2-43B0-A530-D5B678F4712F","11","2020-06-18 13:15:35","0","32","48","1"
"3523012","333CCE83-CDE2-43B0-A530-D5B678F4712F","11","2020-06-18 13:16:23","6","32","48","1"
"3523021","EE0BFB04-2667-49C8-A578-FC16A331E846","11","2020-06-18 13:21:51","29","64","61","1"
"3523046","98B0FE18-1D8F-439B-8D02-F8F2B554B567","11","2020-06-18 13:28:34","31","58","75","1"
"3523064","7100927A-C25B-43FF-8AD5-32608C992287","-1","2020-06-18 13:34:12","19","64","61","1"
"3523066","4F3B6E31-3DEB-44B0-B279-2FC3AFA8A8A4","11","2020-06-18 13:34:33","40","53","77","1"
"3523121","96EC6407-70F7-48A4-B822-0FE37AC6DD66","11","2020-06-18 13:55:46","18","35","27","1"
"3523131","EAC4E7D2-72F6-4CE6-957E-01DCEA1A2012","11","2020-06-18 13:58:56","16","58","9","1"
"3523144","56B418EC-AEA0-4C62-8310-06F47DD64F13","11","2020-06-18 14:03:03","8","58","44","1"
"3523159","398425F5-9918-481B-AF25-8F60F386B8D9","11","2020-06-18 14:08:22","21","64","61","1"
"3523163","8A9D1414-559E-4E59-835E-3B22C917864B","11","2020-06-18 14:09:04","0","32","48","1"
"3523201","A306D1ED-2D82-4024-B620-E3A0FB874A83","11","2020-06-18 14:19:53","50","58","75","1"
"3523204","9E083B20-623C-43E4-B77F-8B7CE519647D","-1","2020-06-18 14:20:19","11","32","48","1"
"3523233","980A7A8B-45FC-4166-9519-D6FF1AC0478C","11","2020-06-18 14:29:40","0","35","27","1"
"3523234","33B7D4D9-CCC5-4360-A74C-91A3BDA3054A","11","2020-06-18 14:29:47","7","64","61","1"
"3523236","5830AC9A-1354-4F2B-9FBD-61C2F9421725","11","2020-06-18 14:29:56","50","58","75","1"
"3523237","D6642CDB-5B52-41F0-9336-106893EFD5DF","11","2020-06-18 14:30:10","0","32","48","1"
"3523247","2C9B0C3F-E01E-4F10-A85C-412CF0301556","11","2020-06-18 14:33:38","22","64","61","1"
"3523248","9B002B8A-94BB-447E-B24B-E1075F5A352B","11","2020-06-18 14:34:27","51","58","75","1"
"3523251","40560F8B-F84A-4750-AB1C-C4C529C8C91D","11","2020-06-18 14:35:30","12","32","48","1"
"3523256","873F8A4A-B460-4401-9A48-8C9B1246B976","11","2020-06-18 14:37:27","25","32","48","1"
"3523266","2B3448C0-3CF4-4AFD-AA3C-4F93DD247879","11","2020-06-18 14:41:35","30","58","75","1"
"3523295","AC29BF90-B50D-4BEB-8F3C-902E7986E981","11","2020-06-18 14:46:34","46","60","86","1"
"3523297","E95501DF-041F-4A95-B04C-5008F332CBEA","-1","2020-06-18 14:47:46","31","58","75","1"
"3523327","ACF95339-7AD1-4EF7-A117-B671442A4EFC","11","2020-06-18 14:58:06","16","32","48","1"
"3523329","1BC37BAC-449C-4144-AFAB-8DF28B7AF61B","11","2020-06-18 14:59:39","53","56","11","1"
"3523337","FB377092-3DDB-4EF0-B29A-F9863A695872","11","2020-06-18 15:03:04","26","35","27","1"
"3523340","5D7A1148-49F7-41D3-AD34-5CF0F4EF24B5","11","2020-06-18 15:05:51","33","60","86","1"
"3523354","1D20733E-4F57-477D-9C44-6CA2BC57E4AA","11","2020-06-18 15:11:11","24","58","75","1"
"3523358","B5F17B4D-D285-4BDE-8A89-B5CDE63E0215","11","2020-06-18 15:12:23","12","32","48","1"
"3523366","DCF7364D-653C-473A-BC00-C30DA43B2701","11","2020-06-18 15:15:52","32","58","75","1"
"3523376","B60D8F89-FAFA-4544-AB3A-9E0F554AC503","9","2020-06-18 15:19:12","52","64","61","1"
"3523394","D05F2A44-9C12-451D-ACDF-31A1483E8A22","11","2020-06-18 15:24:48","55","58","75","1"
"3523402","AF137471-2FCE-48AA-AE88-62132E2EED41","11","2020-06-18 15:27:37","26","80","4","1"
"3523439","B5F17B4D-D285-4BDE-8A89-B5CDE63E0215","11","2020-06-18 15:47:07","30","32","48","1"
"3523465","51E8A562-B5EF-43CE-9976-3F8A3988100E","11","2020-06-18 15:56:05","32","58","75","1"
"3523482","1D6B2B67-A246-4F6F-A82E-A7D840A668A0","11","2020-06-18 16:05:18","30","53","77","1"
"3523493","3BE8487A-0F02-4FA7-8CD9-D3A41B65BDFA","11","2020-06-18 16:09:06","36","58","9","1"
"3523501","A306D1ED-2D82-4024-B620-E3A0FB874A83","11","2020-06-18 16:10:06","47","55","31","1"
"3523504","A1C50672-8B17-4F68-9FB5-C435B9857BD0","11","2020-06-18 16:10:53","48","55","31","1"
"3523513","CD080D22-CD36-44A9-A298-CFC2AFCE99C4","11","2020-06-18 16:13:11","0","32","48","1"
"3523520","5E2ABA46-31F9-4E1A-ADBF-5FF177A9CE1A","-1","2020-06-18 16:16:01","20","35","27","1"
"3523522","B55FCBD0-A376-42C1-863E-3A02C0B24749","11","2020-06-18 16:16:52","24","60","86","1"
"3523525","33B7D4D9-CCC5-4360-A74C-91A3BDA3054A","11","2020-06-18 16:18:14","6","32","48","1"
"3523559","23BAB208-1F94-4E73-AF8E-FDF8BAB95845","-1","2020-06-18 16:36:06","44","47","12","1"
"3523574","566E4A5C-5583-42FF-B66F-8BAD6CFA19E7","11","2020-06-18 16:42:04","56","58","75","1"
"3523597","2B3448C0-3CF4-4AFD-AA3C-4F93DD247879","11","2020-06-18 16:52:40","28","58","75","1"
"3523609","B7A59527-CEA8-4376-B11E-DE6E4C6F11F1","11","2020-06-18 16:57:42","18","32","48","1"
"3523612","8E853CE9-AC34-4BCE-82BC-D01A217A0AC6","11","2020-06-18 16:59:03","54","58","75","1"
"3523618","7733F39A-56D2-4FC5-8BD4-AC38A88D5430","8","2020-06-18 17:00:34","12","32","48","1"
"3523624","075DC6ED-8EBD-4B9D-A2B0-D5132E2DA766","11","2020-06-18 17:02:33","41","64","61","1"
"3523641","64EA3659-12A0-443B-A358-B23FB0200E48","11","2020-06-18 17:11:42","0","32","48","1"
"3523645","11C5C0F7-8B60-4CFC-ADC0-7C862FA69FAF","-1","2020-06-18 17:12:31","38","64","61","1"
"3523648","64EA3659-12A0-443B-A358-B23FB0200E48","11","2020-06-18 17:12:58","10","32","48","1"
"3523702","3D249988-A98C-4834-B423-3B621CAD7C00","11","2020-06-18 17:42:05","0","56","11","1"
"3523703","3D249988-A98C-4834-B423-3B621CAD7C00","11","2020-06-18 17:42:53","22","35","27","1"
"3523705","C3E99972-CD05-4640-AAF5-BA5A1B82501C","11","2020-06-18 17:43:23","30","53","77","1"
"3523717","B9B680AB-9CF2-4E82-95E9-D15681048A04","11","2020-06-18 17:47:10","8","58","75","1"
"3523723","997BE38E-1B0C-4ED9-A61C-67A1778CDDAD","11","2020-06-18 17:50:12","24","58","75","1"
"3523726","FB377092-3DDB-4EF0-B29A-F9863A695872","11","2020-06-18 17:51:38","0","35","27","1"
"3523733","9341BC23-A516-4D41-861A-CA77BD93502E","11","2020-06-18 17:54:37","6","58","75","1"
"3523749","B19C9469-36C7-4A54-BC9F-C41F93E56952","11","2020-06-18 18:02:51","25","58","44","1"
"3523792","7E812179-BDB6-4019-A62C-3C362E4C8AF9","11","2020-06-18 18:15:35","0","53","77","1"
"3523815","8C0B0449-2433-4271-B8D4-9433228D6015","11","2020-06-18 18:28:16","36","53","77","1"
"3523823","A0C12D6F-5274-497C-83B9-BC2F73B4D780","11","2020-06-18 18:34:00","27","58","75","1"
"3523827","997BE38E-1B0C-4ED9-A61C-67A1778CDDAD","11","2020-06-18 18:38:00","3","55","31","1"
"3523847","BBA061A2-9409-4B69-A5DA-251220BC30CD","-1","2020-06-18 18:47:36","0","18","48","1"
"3523850","99D1847B-71C8-4FE2-94DA-4914EB07288E","11","2020-06-18 18:48:59","25","58","75","1"
"3523863","C138969F-8B4A-456E-9BE1-C758F28F9D9A","9","2020-06-18 18:55:32","5","64","61","1"
"3523893","A18AC8B3-949F-4088-82DB-F93C7F617B05","11","2020-06-18 19:12:18","15","32","48","1"
"3523896","AA6C5498-E97A-4F2B-B473-13D57D63BFD9","11","2020-06-18 19:13:15","50","58","44","1"
"3523952","6BC700CE-C8FA-4AFB-89A2-24D71558D72F","11","2020-06-18 19:44:56","12","35","27","1"
"3523953","2B3448C0-3CF4-4AFD-AA3C-4F93DD247879","11","2020-06-18 19:45:20","21","55","31","1"
"3523958","9EDD3A7C-B522-4C60-9548-C664F4A284D1","11","2020-06-18 19:47:21","56","58","75","1"
"3523960","A349D61F-3084-48F9-BF3F-2A642C3FC57E","11","2020-06-18 19:49:00","34","58","75","1"
"3523981","99D1847B-71C8-4FE2-94DA-4914EB07288E","11","2020-06-18 20:01:37","12","32","48","1"
"3523986","123C3532-96CF-432F-B5D2-221620386FFD","-1","2020-06-18 20:04:21","9","32","48","1"
"3523988","F7704D36-6CB1-4E12-ABD9-470CD45048EE","11","2020-06-18 20:05:08","22","35","27","1"
"3523993","98B0FE18-1D8F-439B-8D02-F8F2B554B567","11","2020-06-18 20:07:37","54","58","75","1"
"3523997","E76692D5-42A3-4C49-A19D-98E69249A5F2","11","2020-06-18 20:11:03","17","32","48","1"
"3524012","F61626A4-9C51-48EE-8CC5-01A9EA9585D6","-1","2020-06-18 20:17:43","21","35","27","1"
"3524018","4624122E-4494-4CF5-88A0-A71D19D05581","11","2020-06-18 20:20:41","54","58","75","1"
"3524019","2B3448C0-3CF4-4AFD-AA3C-4F93DD247879","11","2020-06-18 20:22:01","0","55","31","1"
"3524022","035F4A3F-14AD-498E-AE56-19519CE5BC96","11","2020-06-18 20:25:11","16","58","9","1"
"3524024","41EC6809-9BF0-4CCD-A4D2-215467A5F244","11","2020-06-18 20:27:57","0","58","75","1"
"3524028","41EC6809-9BF0-4CCD-A4D2-215467A5F244","11","2020-06-18 20:30:29","22","64","61","1"
"3524048","64EA3659-12A0-443B-A358-B23FB0200E48","11","2020-06-18 20:48:39","0","32","48","1"
"3524053","9E083B20-623C-43E4-B77F-8B7CE519647D","-1","2020-06-18 20:51:35","5","32","48","1"
"3524067","12C95BDE-BF75-4CE0-948E-4343E317F595","-1","2020-06-18 20:58:33","8","32","48","1"
"3524070","EB58406C-3146-4E02-A13B-785C61424C71","-1","2020-06-18 21:00:47","27","58","75","1"
"3524080","E2E7632B-3A74-4631-9E50-75DC9E7CA67F","11","2020-06-18 21:02:55","50","58","75","1"
"3524153","42D7FEBC-798E-4ACC-8560-BBC7E38949E3","11","2020-06-18 21:28:03","28","53","77","1"
"3524159","9E083B20-623C-43E4-B77F-8B7CE519647D","-1","2020-06-18 21:29:22","0","32","48","1"
"3524163","897267DD-7DB4-4EEB-9405-A39F816F6A35","11","2020-06-18 21:30:13","19","64","61","1"
"3524179","E129DCA8-3987-4CE4-B4FD-4D8FE051DC22","11","2020-06-18 21:42:35","14","35","27","1"
"3524185","110233B8-9453-4090-938A-70B64D66FD03","11","2020-06-18 21:47:07","34","58","75","1"
"3524191","649E119C-4C1E-40BB-9FB5-A178A2C7E7B7","11","2020-06-18 21:52:38","55","64","61","1"
"3524192","A9833787-FEFA-4E18-A524-5B7E3F94E980","11","2020-06-18 21:54:34","12","35","27","1"
"3524204","64EA3659-12A0-443B-A358-B23FB0200E48","11","2020-06-18 22:06:50","29","64","61","1"
"3524217","2DF2BEA2-B33F-4967-AEC5-7E9BD0F77893","11","2020-06-18 22:23:13","0","35","27","1"
"3524222","A18AC8B3-949F-4088-82DB-F93C7F617B05","11","2020-06-18 22:25:18","52","58","75","1"
"3524244","EB58406C-3146-4E02-A13B-785C61424C71","-1","2020-06-18 22:40:28","30","58","9","1"
"3524248","DCF7364D-653C-473A-BC00-C30DA43B2701","11","2020-06-18 22:43:46","12","32","48","1"
"3524260","92CF6DE0-0896-4AC6-8D83-43480EEF2F36","11","2020-06-18 22:54:25","33","58","9","1"
"3524306","64EA3659-12A0-443B-A358-B23FB0200E48","11","2020-06-18 23:47:31","29","58","75","1"
"3524366","E129DCA8-3987-4CE4-B4FD-4D8FE051DC22","11","2020-06-19 01:12:05","0","35","27","1"
"3524418","2B5D20C3-4145-43BA-A98C-4F1D777D57A5","10","2020-06-19 06:48:05","39","53","77","1"
"3524451","41EC6809-9BF0-4CCD-A4D2-215467A5F244","11","2020-06-19 08:00:09","70","80","4","1"
"3524465","9EDF1C67-4166-4CA2-8146-44758953BE72","11","2020-06-19 08:16:51","53","58","75","1"
"3524493","A928CB34-0D8A-4077-AC2D-77B09A7F90C6","11","2020-06-19 08:43:06","29","60","86","1"
"3524553","1BB42756-BC30-4DFD-AC2F-BAE219438C52","-1","2020-06-19 09:36:20","55","58","9","1"
"3524569","5DCD2DCC-E6E0-4AF7-B6F3-94414B868A32","9","2020-06-19 09:47:22","30","58","75","1"
"3524585","56B418EC-AEA0-4C62-8310-06F47DD64F13","11","2020-06-19 09:59:51","0","58","44","1"
"3524593","56B418EC-AEA0-4C62-8310-06F47DD64F13","11","2020-06-19 10:01:45","10","58","44","1"
"3524606","C5684679-3C2E-4FCA-8F37-23ADCB5C7CD5","11","2020-06-19 10:09:18","19","32","48","1"
"3524608","8E6EFC84-5E54-415A-92F1-3E77FD0F5D9A","11","2020-06-19 10:11:23","58","58","75","1"
"3524610","3D249988-A98C-4834-B423-3B621CAD7C00","11","2020-06-19 10:12:47","28","35","27","1"
"3524656","56B418EC-AEA0-4C62-8310-06F47DD64F13","11","2020-06-19 10:34:52","0","58","44","1"
"3524696","E2E7632B-3A74-4631-9E50-75DC9E7CA67F","11","2020-06-19 10:55:10","24","58","75","1"
"3524726","417BBFB0-72AF-4D17-B99A-2E5B3BFB24F5","11","2020-06-19 11:04:56","11","32","48","1"
"3524739","123C3532-96CF-432F-B5D2-221620386FFD","-1","2020-06-19 11:10:59","29","58","75","1"
"3524751","2D3ABB4F-7498-4E76-B052-9FB81CDCF48D","11","2020-06-19 11:14:59","22","32","48","1"
"3524752","2B31B353-5546-41C8-94FE-C233C0018665","11","2020-06-19 11:15:07","23","58","75","1"
"3524771","12AE6988-A588-43EB-971B-0EB3ED0E701C","11","2020-06-19 11:23:30","28","64","61","1"
"3524790","9FC941DE-90DD-4252-A71D-044DCC085452","11","2020-06-19 11:35:06","28","58","9","1"
"3524808","02D4C263-38B7-40F7-9213-AD10083C997C","11","2020-06-19 11:40:05","57","64","61","1"
"3524828","F7704D36-6CB1-4E12-ABD9-470CD45048EE","11","2020-06-19 11:48:24","49","58","75","1"
"3524831","5247A20C-A386-4543-B94A-1D79175142B4","-1","2020-06-19 11:49:17","30","58","75","1"
"3524887","A1F55246-CDCF-45C3-BBDD-2D0FFD55942A","11","2020-06-19 12:11:11","55","58","75","1"
"3524911","11C5C0F7-8B60-4CFC-ADC0-7C862FA69FAF","-1","2020-06-19 12:19:20","15","58","75","1"
"3524923","997BE38E-1B0C-4ED9-A61C-67A1778CDDAD","11","2020-06-19 12:23:08","41","80","4","1"
"3524935","A18AC8B3-949F-4088-82DB-F93C7F617B05","11","2020-06-19 12:26:12","40","58","9","1"
"3524972","035F4A3F-14AD-498E-AE56-19519CE5BC96","11","2020-06-19 12:37:59","27","58","75","1"
"3524980","D2AB8EDF-73CC-4258-A4A8-CD3A40AB5736","11","2020-06-19 12:39:53","5","58","75","1"
"3524982","1D20733E-4F57-477D-9C44-6CA2BC57E4AA","11","2020-06-19 12:41:00","0","80","4","1"
"3524983","5247A20C-A386-4543-B94A-1D79175142B4","-1","2020-06-19 12:41:13","24","55","31","1"
"3524987","9EDD3A7C-B522-4C60-9548-C664F4A284D1","11","2020-06-19 12:42:38","18","32","48","1"
"3524991","1D20733E-4F57-477D-9C44-6CA2BC57E4AA","11","2020-06-19 12:44:38","0","80","4","1"
"3524996","1D20733E-4F57-477D-9C44-6CA2BC57E4AA","11","2020-06-19 12:45:40","0","80","4","1"
"3525008","264B3AD0-2963-43B1-9CAA-90515B088E14","11","2020-06-19 12:48:22","19","32","48","1"
"3525018","1D20733E-4F57-477D-9C44-6CA2BC57E4AA","11","2020-06-19 12:50:32","0","80","4","1"
"3525053","AC29BF90-B50D-4BEB-8F3C-902E7986E981","11","2020-06-19 13:01:35","31","60","86","1"
"3525055","035F4A3F-14AD-498E-AE56-19519CE5BC96","11","2020-06-19 13:02:14","25","58","9","1"
"3525065","997BE38E-1B0C-4ED9-A61C-67A1778CDDAD","11","2020-06-19 13:05:11","47","55","31","1"
"3525069","5A5923A0-3038-4B23-A57D-B9254BA95E24","11","2020-06-19 13:08:28","0","16","4","1"
"3525071","B414DFE9-9CF0-4E85-A714-AA6717DE0151","11","2020-06-19 13:09:05","21","32","48","1"
"3525096","620F29CA-1DE5-4F9C-8A26-64ADA565B806","11","2020-06-19 13:16:28","22","58","75","1"
"3525110","1D20733E-4F57-477D-9C44-6CA2BC57E4AA","11","2020-06-19 13:22:01","0","80","4","1"
"3525114","1D20733E-4F57-477D-9C44-6CA2BC57E4AA","11","2020-06-19 13:22:48","0","80","4","1"
"3525115","BD4D0DC3-1F6E-4E1C-8BAB-899836674A07","11","2020-06-19 13:22:49","14","35","27","1"
"3525117","1D20733E-4F57-477D-9C44-6CA2BC57E4AA","11","2020-06-19 13:23:28","0","80","4","1"
"3525120","1BC37BAC-449C-4144-AFAB-8DF28B7AF61B","11","2020-06-19 13:26:20","54","58","75","1"
"3525122","1D20733E-4F57-477D-9C44-6CA2BC57E4AA","11","2020-06-19 13:27:31","0","80","4","1"
"3525124","1D20733E-4F57-477D-9C44-6CA2BC57E4AA","11","2020-06-19 13:28:22","0","80","4","1"
"3525125","1D20733E-4F57-477D-9C44-6CA2BC57E4AA","11","2020-06-19 13:28:52","0","80","4","1"
"3525133","7A6050B3-C005-4491-AC8D-7732E6C67DFA","11","2020-06-19 13:31:24","28","58","75","1"
"3525134","1D20733E-4F57-477D-9C44-6CA2BC57E4AA","11","2020-06-19 13:32:34","0","80","4","1"
"3525136","1D20733E-4F57-477D-9C44-6CA2BC57E4AA","11","2020-06-19 13:32:57","0","80","4","1"
"3525137","1D20733E-4F57-477D-9C44-6CA2BC57E4AA","11","2020-06-19 13:33:19","0","80","4","1"
"3525138","486D5C38-29C5-413F-9A58-3E57871E8985","11","2020-06-19 13:33:24","48","58","44","1"
"3525139","1D20733E-4F57-477D-9C44-6CA2BC57E4AA","11","2020-06-19 13:33:41","0","80","4","1"
"3525144","E7A48E58-609E-477A-82DB-DDFB930F9C47","11","2020-06-19 13:37:10","47","55","31","1"
"3525158","5247A20C-A386-4543-B94A-1D79175142B4","-1","2020-06-19 13:45:38","0","53","4","1"
"3525160","5247A20C-A386-4543-B94A-1D79175142B4","-1","2020-06-19 13:46:27","51","80","4","1"
"3525165","A18AC8B3-949F-4088-82DB-F93C7F617B05","11","2020-06-19 13:48:03","12","32","48","1"
"3525170","C8D1648B-4027-4F14-91D3-9C3846C13AE4","-1","2020-06-19 13:49:41","12","32","48","1"
"3525176","5808AA4F-BA98-40CE-BABD-228098BCECB2","11","2020-06-19 13:51:38","0","58","75","1"
"3525177","5808AA4F-BA98-40CE-BABD-228098BCECB2","11","2020-06-19 13:51:57","0","58","75","1"
"3525179","5808AA4F-BA98-40CE-BABD-228098BCECB2","11","2020-06-19 13:52:10","0","58","75","1"
"3525186","752F4B24-3672-4F4C-8675-3BDC9593580D","11","2020-06-19 13:56:28","20","58","75","1"
"3525195","57A1219F-3750-4975-99C0-B348F1F45477","-1","2020-06-19 14:01:02","13","15","77","1"
"3525197","398425F5-9918-481B-AF25-8F60F386B8D9","11","2020-06-19 14:01:35","19","32","48","1"
"3525202","A04B89F3-70D3-40F5-B811-8875F22937F2","11","2020-06-19 14:03:27","34","58","9","1"
"3525205","4D2D98CC-BF45-4B0F-8CD0-CD21843DE4B4","11","2020-06-19 14:07:06","49","58","75","1"
"3525210","2C9B0C3F-E01E-4F10-A85C-412CF0301556","11","2020-06-19 14:09:01","21","32","48","1"
"3525218","8AF120C1-AA5D-4AF8-A5E0-446B2A73D435","11","2020-06-19 14:10:53","10","55","31","1"
"3525234","0030E228-8A5B-466C-BD89-6E0371B0737A","11","2020-06-19 14:16:18","55","64","61","1"
"3525237","33B7D4D9-CCC5-4360-A74C-91A3BDA3054A","11","2020-06-19 14:17:24","21","64","61","1"
"3525243","604521AA-E0AF-4E4C-96A8-B8824A275B2B","11","2020-06-19 14:21:13","53","55","31","1"
"3525246","1D20733E-4F57-477D-9C44-6CA2BC57E4AA","11","2020-06-19 14:26:12","0","64","61","1"
"3525259","385F50B2-A14C-43B7-B13C-C84E70826BCC","-1","2020-06-19 14:34:26","7","35","27","1"
"3525269","8451EC4E-C7AF-4B2C-B175-E8D7336DBEB4","11","2020-06-19 14:39:51","23","64","61","1"
"3525275","7A6050B3-C005-4491-AC8D-7732E6C67DFA","11","2020-06-19 14:41:48","0","58","75","1"
"3525288","7A6050B3-C005-4491-AC8D-7732E6C67DFA","11","2020-06-19 14:46:17","30","58","9","1"
"3525312","B5F17B4D-D285-4BDE-8A89-B5CDE63E0215","11","2020-06-19 14:55:44","45","53","77","1"
"3525326","7A92E247-A2B2-43B3-9056-042DCE1F9669","11","2020-06-19 15:02:32","46","55","31","1"
"3525333","1EE87AB2-019D-48A8-B7E7-D724CADEA715","11","2020-06-19 15:06:36","2","58","9","1"
"3525337","1EE87AB2-019D-48A8-B7E7-D724CADEA715","11","2020-06-19 15:07:57","0","58","9","1"
"3525340","12C95BDE-BF75-4CE0-948E-4343E317F595","-1","2020-06-19 15:09:04","11","32","48","1"
"3525346","700368A4-D346-49DF-84B4-69E34ECD5D84","11","2020-06-19 15:11:35","60","60","86","1"
"3525348","1E5961FF-C298-4126-B82B-EE1FF0E78AEC","11","2020-06-19 15:12:50","40","53","77","1"
"3525359","E2E7632B-3A74-4631-9E50-75DC9E7CA67F","11","2020-06-19 15:20:25","47","60","86","1"
"3525372","1D6B2B67-A246-4F6F-A82E-A7D840A668A0","11","2020-06-19 15:23:55","54","58","75","1"
"3525393","8451EC4E-C7AF-4B2C-B175-E8D7336DBEB4","11","2020-06-19 15:40:45","7","32","48","1"
"3525395","AC29BF90-B50D-4BEB-8F3C-902E7986E981","11","2020-06-19 15:43:11","45","58","9","1"
"3525404","5E3E7B18-A632-49DB-815C-8399BFDD871A","11","2020-06-19 15:49:32","51","58","75","1"
"3525409","6158EA9E-7ABC-4E06-A93F-E539066E1A4C","11","2020-06-19 15:52:48","49","58","9","1"
"3525427","26078BDF-2DFB-4784-AF1F-3B546B94C0DD","11","2020-06-19 16:03:54","41","55","31","1"
"3525429","75B1CC3A-C86B-4C3C-A9C4-EA06727C7897","-1","2020-06-19 16:05:03","47","64","61","1"
"3525437","B3D28EFE-178A-40A6-8BF5-E06A11581B9F","-1","2020-06-19 16:10:01","33","64","61","1"
"3525439","BBA061A2-9409-4B69-A5DA-251220BC30CD","-1","2020-06-19 16:13:52","11","32","48","1"
"3525440","C8D1648B-4027-4F14-91D3-9C3846C13AE4","-1","2020-06-19 16:14:18","29","58","75","1"
"3525446","7A6050B3-C005-4491-AC8D-7732E6C67DFA","11","2020-06-19 16:16:15","10","32","48","1"
"3525447","B50D7B24-2486-41B3-AA92-7F469118778A","11","2020-06-19 16:16:56","21","32","48","1"
"3525451","A306D1ED-2D82-4024-B620-E3A0FB874A83","11","2020-06-19 16:17:51","66","80","4","1"
"3525457","B115513E-5FE0-4117-9759-E88F8905CAE4","11","2020-06-19 16:21:25","12","58","9","1"
"3525458","72C62F09-930D-48EE-A83F-1ADAC6873D07","11","2020-06-19 16:22:15","24","35","27","1"
"3525459","33B7D4D9-CCC5-4360-A74C-91A3BDA3054A","11","2020-06-19 16:22:20","26","64","61","1"
"3525469","3A07F8AF-652F-4915-8F0F-D8D5F0320483","-1","2020-06-19 16:27:39","51","53","77","1"
"3525473","7A6050B3-C005-4491-AC8D-7732E6C67DFA","11","2020-06-19 16:29:30","27","58","9","1"
"3525479","42D7FEBC-798E-4ACC-8560-BBC7E38949E3","11","2020-06-19 16:34:45","14","32","48","1"
"3525480","9EDD3A7C-B522-4C60-9548-C664F4A284D1","11","2020-06-19 16:35:30","72","80","4","1"
"3525482","C524665B-6271-44C6-8C81-38C2F8D65177","11","2020-06-19 16:36:18","0","58","75","1"
"3525488","57A1219F-3750-4975-99C0-B348F1F45477","-1","2020-06-19 16:40:36","1","15","77","1"
"3525490","BD149109-94AE-4A67-B6A3-34EE3C05DC9E","11","2020-06-19 16:41:26","14","15","77","1"
"3525494","57072EFF-7094-4F43-8AEE-BA495B8BA412","11","2020-06-19 16:41:39","4","58","44","1"
"3525495","23BAB208-1F94-4E73-AF8E-FDF8BAB95845","-1","2020-06-19 16:42:27","53","58","75","1"
"3525505","12C95BDE-BF75-4CE0-948E-4343E317F595","-1","2020-06-19 16:48:20","0","32","48","1"
"3525509","12C95BDE-BF75-4CE0-948E-4343E317F595","-1","2020-06-19 16:49:07","0","32","48","1"
"3525515","12C95BDE-BF75-4CE0-948E-4343E317F595","-1","2020-06-19 16:52:09","44","58","9","1"
"3525524","B55FCBD0-A376-42C1-863E-3A02C0B24749","11","2020-06-19 16:57:04","24","58","9","1"
