"ResultId","Source","ParticipantId","StudentParallel","TestDate","Mark","MaxMark","SubjectId","Partition"
"122682700","1","39B74C38-519A-4094-80D8-C0A8F3783A3E","11","2020-03-07 10:00:02","15","40","51","1"
"122682800","1","BD25B460-AD86-49C7-B302-A3EB05CB87B2","11","2020-03-07 10:00:02","25","40","51","1"
"122682900","1","08DF152F-4F4D-4368-AF37-5EF16325735B","11","2020-03-07 10:00:02","27.5","40","51","1"
"122683000","1","FFDFD268-0BB4-4CA1-9574-99E7646ED421","11","2020-03-07 10:00:02","22.5","40","51","1"
"122683100","1","98E30F5A-29AE-4E75-AEBA-35E6E1AEF391","11","2020-03-07 10:00:02","20","40","51","1"
"122683200","1","03E32362-D615-4377-96A6-B49EDB0FF3BD","11","2020-03-07 10:00:02","27.5","40","51","1"
"122683300","1","62AE35A9-C10D-4172-99D5-5DD3541B48C0","11","2020-03-07 10:00:02","22.5","40","51","1"
"122683400","1","E7B24051-7C06-4CA5-B31B-ADCE679893D8","11","2020-03-07 10:00:02","5","40","51","1"
"122683500","1","BE62B44C-DED8-4EF5-BA6F-CC53583C4ABC","11","2020-03-07 10:00:02","17.5","40","51","1"
"122683600","1","980A7979-D054-46BE-9F55-5FC5BEB11137","11","2020-03-07 10:00:02","32.5","40","51","1"
"122683700","1","F3969250-C925-4408-87E1-E94BDEA8E50E","11","2020-03-07 10:00:02","22.5","40","51","1"
"122683900","1","E52F29D9-5133-47A7-8A44-479CB7C1C25C","11","2020-03-07 10:00:02","10","40","51","1"
"122684100","1","512764AD-D9A8-4DC6-98A5-74BE03C696A8","11","2020-03-07 10:00:02","22.5","40","51","1"
"122684200","1","EED191B4-52D5-42CA-81E4-26C33074702B","11","2020-03-07 10:00:02","30","40","51","1"
"122684400","1","F153E7DC-8844-44C6-B0B1-A9DB49D09A75","11","2020-03-07 10:00:02","12.5","40","51","1"
"122684500","1","9A7ED809-E5B5-474E-ABCE-BD268DA64DE1","11","2020-03-07 10:00:02","7.5","40","51","1"
"122684600","1","01986CC4-60EA-4DE5-AD63-F4968B822D6D","11","2020-03-07 10:00:02","30","40","51","1"
"122684700","1","E3BD6485-4AFF-4FD0-884A-217F49527C01","11","2020-03-07 10:00:02","22.5","40","51","1"
"122684800","1","DF5CA8EE-857D-47CA-8846-7602DCD95663","11","2020-03-07 10:00:02","7.5","40","51","1"
"122684900","1","EA7A0F4A-DBD4-4F1F-A7A4-0A1534FFA174","11","2020-03-07 10:00:02","27.5","40","51","1"
"122685000","1","6277C0C4-ACC6-4A24-8D95-1C040C3CE93A","11","2020-03-07 10:00:02","25","40","51","1"
"122685800","1","70C13351-0ECB-49ED-BB77-2B91A5C8DEEC","11","2020-03-07 10:00:02","22.5","40","51","1"
"122685900","1","47C75349-5A9C-4EC7-9A78-6A5E1F88F646","11","2020-03-07 10:00:02","22.5","40","51","1"
"122686000","1","FBCF2511-7AA0-4ACB-B643-A6E762F25EB8","11","2020-03-07 10:00:02","17.5","40","51","1"
"122686100","1","24B3A197-F10D-4582-8B1B-3DBECA771189","11","2020-03-07 10:00:02","10","40","51","1"
"122686200","1","A64431F6-E542-4FC5-AE75-2F257B89DC54","11","2020-03-07 10:00:02","17.5","40","51","1"
"122686400","1","831889DD-47AD-48DB-AA7D-DEFBD1A71029","11","2020-03-07 10:00:02","15","40","51","1"
"122686600","1","44C4AD99-7397-4BC6-BC75-B8E4A6C7231F","11","2020-03-07 10:00:02","32.5","40","51","1"
"122686800","1","2ACB3F0B-F2E1-4792-9DF1-498ED73B153A","11","2020-03-07 10:00:02","27.5","40","51","1"
"122686900","1","A3800629-4A01-4DF4-9133-533ADB3E0696","11","2020-03-07 10:00:02","15","40","51","1"
"122687000","1","E414FFE8-871B-4A20-93E0-05C922454F51","11","2020-03-07 10:00:02","20","40","51","1"
"122687200","1","6AB8C430-B1B2-4142-94C9-F22E851E7074","11","2020-03-07 10:00:02","2.5","40","51","1"
"122687300","1","98DFB8CC-BD1A-4B1A-8B64-9F67DE4800C4","11","2020-03-07 10:00:02","20","40","51","1"
"122687500","1","DBC05A47-3A7B-478F-B235-2D1F58A36941","11","2020-03-07 10:00:02","22.5","40","51","1"
"122687600","1","BE2DA19A-9568-41BB-9718-6546CB5585DE","11","2020-03-07 10:00:02","25","40","51","1"
"122687700","1","395BEBB1-01D3-4C92-A501-39DE3FE5B859","11","2020-03-07 10:00:02","25","40","51","1"
"122687900","1","9060FBCE-6A39-43E9-84F4-172293F80E9C","11","2020-03-07 10:00:02","22.5","40","51","1"
"122688000","1","C4202846-9382-4B26-BAEF-6C5B04DDAA13","11","2020-03-07 10:00:02","27.5","40","51","1"
"122688200","1","0048634B-A931-4626-8BB6-334BE5A4B4D4","11","2020-03-07 10:00:03","20","40","51","1"
"122688300","1","36845F76-572E-4EDD-BB49-37091B8B6241","11","2020-03-07 10:00:03","22.5","40","51","1"
"122688500","1","23536E3A-C1FC-4A63-AD60-CBC0E0A1DD99","11","2020-03-07 10:00:03","12.5","40","51","1"
"122688600","1","7596CAA2-C72A-485E-AAC4-B58BD2D5B72A","11","2020-03-07 10:00:03","22.5","40","51","1"
"122688800","1","AD132F7A-884D-47E8-A467-294E126F7A45","11","2020-03-07 10:00:03","35","40","51","1"
"122689000","1","6904F3D9-A3C4-490E-9C06-2E5C169F93FB","11","2020-03-07 10:00:03","32.5","40","51","1"
"122689100","1","D4284755-9672-409C-A747-590C64CF7F92","11","2020-03-07 10:00:03","22.5","40","51","1"
"122689200","1","0965CB74-752B-4021-8FC1-D35930CB1E91","11","2020-03-07 10:00:03","22.5","40","51","1"
"122689300","1","E78CE164-04D7-4633-862E-F29A23DC1ACB","11","2020-03-07 10:00:03","17.5","40","51","1"
"122689400","1","81F789F3-E38E-4733-A2FE-3278C54D8B50","11","2020-03-07 10:00:03","15","40","51","1"
"122689500","1","20D7F292-D776-482B-AB4D-75C18962C40E","11","2020-03-07 10:00:03","20","40","51","1"
"122689600","1","702C3398-8F82-4A8D-90F7-BE8E812A4D99","11","2020-03-07 10:00:03","22.5","40","51","1"
"122689700","1","C57837E6-A6A9-45EB-BA5B-FBBA1F1244B6","11","2020-03-07 10:00:03","12.5","40","51","1"
"122689800","1","9D056A31-02A9-4701-AF7F-0B8FECEC96F6","11","2020-03-07 10:00:03","27.5","40","51","1"
"122689900","1","B7D1E72D-3D98-4566-A48C-48BF0F0EA6FE","11","2020-03-07 10:00:03","25","40","51","1"
"122690000","1","06343815-F40C-4AF7-B6AF-F0F5A7DE717A","11","2020-03-07 10:00:03","35","40","51","1"
"122690200","1","B4973289-263F-4EAC-999D-2093F37AF59C","11","2020-03-07 10:00:03","20","40","51","1"
"122690400","1","4909AEDF-561E-468F-9124-6F0F63CA17B2","11","2020-03-07 10:00:03","25","40","51","1"
"122690500","1","43718ED2-8854-4461-9BAB-7C24F16FD31C","11","2020-03-07 10:00:03","7.5","40","51","1"
"122690800","1","4B2FA191-2C52-424A-AE36-DC4C5F408B69","11","2020-03-07 10:00:03","22.5","40","51","1"
"122691000","1","E073C01D-61EF-496E-8B6D-99CACCD75C38","11","2020-03-07 10:00:03","20","40","51","1"
"122691300","1","B883FDB6-D390-4616-BB7B-2B3CEC255C45","11","2020-03-07 10:00:03","25","40","51","1"
"122691500","1","B4E25186-6E7E-484C-9233-63E420FD2363","11","2020-03-07 10:00:03","12.5","40","51","1"
"122691600","1","0D7FBC97-F8A2-4B01-ABE7-6645927DE8A9","11","2020-03-07 10:00:03","17.5","40","51","1"
"122691800","1","EFE2FCFE-2042-4278-A136-320EFCD5424D","11","2020-03-07 10:00:03","20","40","51","1"
"122691900","1","4A0A53EB-1D61-4EE5-9099-A1A8236C6352","11","2020-03-07 10:00:03","22.5","40","51","1"
"122692000","1","B4FDEAE0-C462-4B80-BBE4-9473AB1DDEED","11","2020-03-07 10:00:03","25","40","51","1"
"122692100","1","82CF9F12-936C-43B6-A3FD-799AD300824C","11","2020-03-07 10:00:03","35","40","51","1"
"122692200","1","20F75D85-E711-4EEE-9A2F-C9B679265E67","11","2020-03-07 10:00:03","7.5","40","51","1"
"122692800","1","0AE03632-CEE7-4AD4-AC08-0A1874167141","11","2020-03-07 10:00:03","7.5","40","51","1"
"122693100","1","CFE2BE02-B8AA-41FF-A5FE-FB078C01D124","11","2020-03-07 10:00:03","30","40","51","1"
"122693200","1","0800FF63-7AF0-44E3-B993-685A46F094E4","11","2020-03-07 10:00:03","20","40","51","1"
"122693500","1","E1DD2D1C-08CC-45F2-AD52-31DB4EC7A6EF","11","2020-03-07 10:00:04","22.5","40","51","1"
"122693700","1","2C06FAA6-0601-429E-9586-37B433F7E7C9","11","2020-03-07 10:00:04","12.5","40","51","1"
"122694100","1","BBB68D8C-BE71-4ACB-A179-CF91D9CD1968","11","2020-03-07 10:00:04","20","40","51","1"
"122694200","1","30DE5206-6E92-4C05-BABF-70FDD443D21B","11","2020-03-07 10:00:04","32.5","40","51","1"
"122694500","1","4EBC4BDB-C362-4A72-98DD-4523BCE12C0C","11","2020-03-07 10:00:04","17.5","40","51","1"
"122694700","1","533D6187-36DE-45DC-A885-6332B39EC9E1","11","2020-03-07 10:00:04","5","40","51","1"
"122694800","1","4F2CA8C7-DC96-49EB-9AB7-84851BE75B02","11","2020-03-07 10:00:04","22.5","40","51","1"
"122695000","1","0F84024B-B728-4711-966A-0A0DD8A6B059","11","2020-03-07 10:00:04","22.5","40","51","1"
"122695200","1","1B815F30-2CF6-4657-8A2D-C42D98D851F3","11","2020-03-07 10:00:04","10","40","51","1"
"122695300","1","3B2EFCB2-43DB-4141-B903-8A6B2BC2F4EB","11","2020-03-07 10:00:04","30","40","51","1"
"122695400","1","1891C307-BDA3-48C9-8D3E-EC41864E4F11","11","2020-03-07 10:00:04","25","40","51","1"
"122695500","1","AE70AD22-DC62-4A70-AE21-B544A79DE784","11","2020-03-07 10:00:04","30","40","51","1"
"122695600","1","283A9103-03BC-4FA6-B97E-12671C818C63","11","2020-03-07 10:00:05","30","40","51","1"
"122695800","1","E3E1B999-B44B-444A-8D56-769B3253A3E0","11","2020-03-07 10:00:05","30","40","51","1"
"122696000","1","E40BA89F-491A-4C95-8272-8448B81CF913","11","2020-03-07 10:00:05","22.5","40","51","1"
"122696200","1","F20E5518-FDC4-46EC-AC0D-313DBBC54AC6","11","2020-03-07 10:00:05","32.5","40","51","1"
"122696300","1","2BF07889-8AB7-48FE-9B11-CB9C371ABF49","11","2020-03-07 10:00:05","25","40","51","1"
"122696400","1","3117F8EC-25EA-43BE-8F72-999BCFB581D0","11","2020-03-07 10:00:05","30","40","51","1"
"122696500","1","215F6C50-9696-468C-B54C-A6A78D1C1B77","11","2020-03-07 10:00:05","22.5","40","51","1"
"122696600","1","545A6780-5201-40A7-9D1F-FE9AACFDF957","11","2020-03-07 10:00:05","12.5","40","51","1"
"122696700","1","7E0D4C1C-79B6-4986-96D9-B50E5EF0184F","11","2020-03-07 10:00:05","12.5","40","51","1"
"122696800","1","C11ECEFF-656C-4523-A93F-E5DD4395E3D8","11","2020-03-07 10:00:05","37.5","40","51","1"
"122697000","1","FB4C23D3-E5DC-481A-9026-FE984F81C13C","11","2020-03-07 10:00:05","10","40","51","1"
"122697400","1","3BE8487A-0F02-4FA7-8CD9-D3A41B65BDFA","11","2020-03-07 10:00:05","27.5","40","51","1"
"122697800","1","3FD841A4-93E7-42F3-B835-12945C6ABDA6","11","2020-03-07 10:00:06","17.5","40","51","1"
"122697900","1","A62F7AC1-49D7-4BD4-88E0-E7EFDEC77B9D","11","2020-03-07 10:00:06","22.5","40","51","1"
"122698000","1","E2E775AA-406C-4791-BC43-1254A165FED6","11","2020-03-07 10:00:06","27.5","40","51","1"
"122698100","1","91B2B8AC-5185-4F9A-9640-AF88153C91F1","11","2020-03-07 10:00:06","25","40","51","1"
"122698200","1","D1A631E0-9C6F-427C-8CFE-1E978272395D","11","2020-03-07 10:00:06","27.5","40","51","1"
"122698400","1","3E52B2CA-DE81-4DC4-AAD9-EA7884FD7373","11","2020-03-07 10:00:06","22.5","40","51","1"
"122698500","1","5BFEA7AF-99BE-4811-A23D-B857FD43AB83","11","2020-03-07 10:00:06","27.5","40","51","1"
"122698600","1","B56CD4B3-F5E9-4A46-85C6-CE2BDC684FFE","11","2020-03-07 10:00:06","5","40","51","1"
"122698700","1","A46EDE10-F257-45D5-AC15-0C80D9348870","11","2020-03-07 10:00:06","30","40","51","1"
"122698800","1","D0B503A0-5879-4B15-A653-0EC158034836","11","2020-03-07 10:00:06","10","40","51","1"
"122699000","1","A78D5986-E251-4D21-BE6F-D1A661913971","11","2020-03-07 10:00:06","2.5","40","51","1"
"122699200","1","949C13F0-3903-4FBB-99E6-61B8F26294D0","11","2020-03-07 10:00:07","15","40","51","1"
"122699500","1","4809A9B8-6266-4C15-B4C7-ACB4EA2E81FE","11","2020-03-07 10:00:07","30","40","51","1"
"122699800","1","072CE31E-5111-459E-B298-0F8B4749B941","11","2020-03-07 10:00:08","17.5","40","51","1"
"122699900","1","84D055E6-8A9F-489A-9E20-E8F7E6DB0B00","11","2020-03-07 10:00:08","15","40","51","1"
"122700100","1","69EE502D-C3EE-498E-9429-818F2A99FE4E","11","2020-03-07 10:00:08","12.5","40","51","1"
"122700200","1","E18CA4BB-D34C-48A0-8100-6EDA9B65461E","11","2020-03-07 10:00:08","20","40","51","1"
"122700300","1","A869C5AC-2FEF-4ED9-B5DF-83542B8BF49C","11","2020-03-07 10:00:09","7.5","40","51","1"
"122700500","1","D3F5D493-3528-4F59-A893-ED4A5858B053","11","2020-03-07 10:00:09","17.5","40","51","1"
"122700700","1","C1A1E5B2-334E-4A62-89CA-090FF66D149B","11","2020-03-07 10:00:09","30","40","51","1"
"122700800","1","E35802A3-EFBE-4F71-A41F-387B22D3E2AC","11","2020-03-07 10:00:10","20","40","51","1"
"122701200","1","B5307437-E90A-431E-9999-BCA98ACDC1DF","11","2020-03-07 10:00:12","17.5","40","51","1"
"122701300","1","0890EEF0-DCCD-45BA-9625-AF5BB42B3D04","11","2020-03-07 10:00:14","12.5","40","51","1"
"122701400","1","24D40701-2E93-4E44-825D-E936B84A2C1C","11","2020-03-07 10:00:18","32.5","40","51","1"
"122705100","1","F47213B2-1F02-4221-92AB-8115D4CC9AA9","11","2020-03-07 11:00:01","5","40","51","1"
"122705200","1","E4D41076-9D20-496E-8458-C99335F2BFB8","11","2020-03-07 11:00:01","20","40","51","1"
"122705300","1","662C1BFB-9829-4108-94EE-20503FDFD3E9","11","2020-03-07 11:00:01","7.5","40","51","1"
"122705600","1","7B2F670F-B007-43A2-A873-06944F38160D","11","2020-03-07 11:00:01","2.5","40","51","1"
"122705800","1","5B602D0D-2DD2-49FC-A8A4-D82F21331F00","11","2020-03-07 11:00:01","7.5","40","51","1"
"122706100","1","7C8AFC7D-2101-4306-8222-493792C1DFC0","11","2020-03-07 11:00:01","17.5","40","51","1"
"122706200","1","EDDA3DEF-B4CB-4FCC-BBC2-3A5E12A876FE","11","2020-03-07 11:00:01","20","40","51","1"
"122706300","1","C74D9425-AF87-4B76-A242-96F41087C55D","11","2020-03-07 11:00:01","15","40","51","1"
"122706400","1","37EDAB79-0DA7-4D3D-8402-FC131A875993","11","2020-03-07 11:00:01","10","40","51","1"
"122706500","1","FEB0F9E7-3416-41F0-A613-0996C868C922","11","2020-03-07 11:00:01","20","40","51","1"
"122707100","1","986CECB0-B73D-453A-B38E-59D1EFA33ADD","11","2020-03-07 11:00:01","17.5","40","51","1"
"122707200","1","87D5F721-C5B0-41D1-9397-688435319BA2","11","2020-03-07 11:00:02","25","40","51","1"
"122707400","1","27A08E9D-5D95-4F0C-A532-E1715A4C9210","11","2020-03-07 11:00:02","5","40","51","1"
"122707500","1","07E68FE9-CD13-4D28-BAF1-838205CFAF84","11","2020-03-07 11:00:02","10","40","51","1"
"122708300","1","6E854F60-5B62-4602-B773-A0227B78E5C8","11","2020-03-07 11:00:02","25","40","51","1"
"122708500","1","4E2DD5E3-5403-469A-9719-372CCDF90C96","11","2020-03-07 11:00:02","20","40","51","1"
"122708600","1","33796C61-6E05-4811-A2EF-5CADE2095FF9","11","2020-03-07 11:00:02","17.5","40","51","1"
"122708900","1","7060BA91-571F-4CE5-909A-D0E960AD36F2","11","2020-03-07 11:00:02","10","40","51","1"
"122709100","1","F36738CF-1694-47E0-B55E-B4823BB4A744","11","2020-03-07 11:00:02","20","40","51","1"
"122709200","1","AAC35CA8-A357-4D50-8E65-2B2AB9ACAD17","11","2020-03-07 11:00:02","12.5","40","51","1"
"122709400","1","6D19BA5E-C503-401B-A830-244605AA1E68","11","2020-03-07 11:00:02","12.5","40","51","1"
"122709500","1","3091275A-D7E8-458C-BCB6-6C41733C9BD3","11","2020-03-07 11:00:02","22.5","40","51","1"
"122709600","1","9FB8CD2A-330A-441F-8DCF-02E10ADB6955","11","2020-03-07 11:00:02","2.5","40","51","1"
"122709800","1","660238B8-D891-4B46-83B2-B07E75B6D357","11","2020-03-07 11:00:02","12.5","40","51","1"
"122709900","1","541DDB58-8114-4D2B-B16C-DB399D9375F7","11","2020-03-07 11:00:02","15","40","51","1"
"122710100","1","99D1847B-71C8-4FE2-94DA-4914EB07288E","11","2020-03-07 11:00:02","25","40","51","1"
"122710500","1","63D625CC-6901-4565-A88C-3A96E90E7CBF","11","2020-03-07 11:00:02","25","40","51","1"
"122710600","1","9879581D-7D1A-4971-985C-E150769ED58D","11","2020-03-07 11:00:02","7.5","40","51","1"
"122710700","1","74CF28ED-C42E-4062-B69B-487486D458A2","11","2020-03-07 11:00:02","17.5","40","51","1"
"122711100","1","27978FE3-5EA2-4015-87C0-C5FD4C43B15B","11","2020-03-07 11:00:02","27.5","40","51","1"
"122711300","1","10D84654-13DB-4FD8-806D-8A56F1A96638","11","2020-03-07 11:00:02","7.5","40","51","1"
"122711400","1","17FCBFED-2089-4197-8D75-38948B6467A2","11","2020-03-07 11:00:02","15","40","51","1"
"122711700","1","075124DC-B9B6-4584-ADA6-8D134CA38969","11","2020-03-07 11:00:02","5","40","51","1"
"122711800","1","C3FC4E0B-F9AC-4B6A-9178-EFF292F5BC27","11","2020-03-07 11:00:02","30","40","51","1"
"122711900","1","9F2C644A-F812-405D-8318-D65C901ADE4E","11","2020-03-07 11:00:03","2.5","40","51","1"
"122712000","1","EE94AD2E-A07B-4987-A995-3259152F0409","11","2020-03-07 11:00:03","25","40","51","1"
"122712500","1","C39F50D4-40CD-46C1-BBBB-255A3224A263","11","2020-03-07 11:00:03","22.5","40","51","1"
"122712600","1","D11C111E-CEA2-4F63-8947-38495C58ECCF","11","2020-03-07 11:00:03","22.5","40","51","1"
"122712900","1","C379E89E-5561-4C5C-84AB-69EF09211C97","11","2020-03-07 11:00:03","10","40","51","1"
"122713000","1","177D2BB6-82B1-4551-A1FE-D7FE9AB680BB","11","2020-03-07 11:00:03","0","40","51","1"
"122713300","1","A508E62C-EC03-47D0-914E-E475BA712BF8","11","2020-03-07 11:00:03","32.5","40","51","1"
"122713600","1","FFB95BDB-3E89-4B84-8240-0A3ECB79A50B","11","2020-03-07 11:00:03","10","40","51","1"
"122713800","1","8718C281-7A60-4DE8-93EF-5F6AD08289C2","11","2020-03-07 11:00:03","0","40","51","1"
"122714000","1","839DE696-EE31-413A-AD60-225F57181544","11","2020-03-07 11:00:03","7.5","40","51","1"
"122714100","1","107ED326-2372-464A-A643-2B2A11F0F495","11","2020-03-07 11:00:03","5","40","51","1"
"122714600","1","19C4E66A-44BD-47D9-A788-EED83DC95E43","11","2020-03-07 11:00:03","2.5","40","51","1"
"122714800","1","31394D22-A3DF-453D-9395-77BCBF49CF70","11","2020-03-07 11:00:03","10","40","51","1"
"122714900","1","102A757F-62D9-4D16-933C-BE20E87A9FE4","11","2020-03-07 11:00:03","32.5","40","51","1"
"122715100","1","E98D79F4-8743-4344-85C4-029E737D9BA1","11","2020-03-07 11:00:04","15","40","51","1"
"122715400","1","F6AE027E-141D-4B81-AD37-4BD5490BC41F","11","2020-03-07 11:00:04","7.5","40","51","1"
"122715700","1","643CEB22-35C4-4226-BDFC-C2991A45D93A","11","2020-03-07 11:00:04","25","40","51","1"
"122715800","1","CD269B33-9AC0-448B-A14B-6392F8F4847E","11","2020-03-07 11:00:04","22.5","40","51","1"
"122716000","1","7E111DED-F9EC-454C-9A8B-0FB129E54864","11","2020-03-07 11:00:04","30","40","51","1"
"122716200","1","88850F27-B457-4D6F-A8F0-7CA142357C0C","11","2020-03-07 11:00:04","22.5","40","51","1"
"122716300","1","61E99F86-6351-417A-99C5-12CF89F63185","11","2020-03-07 11:00:04","7.5","40","51","1"
"122716400","1","E37E6552-CA1A-4C02-8B89-106DE3112EF5","11","2020-03-07 11:00:04","27.5","40","51","1"
"122716700","1","2F4456F7-51AA-42C5-B4FF-7871E18B2536","11","2020-03-07 11:00:04","2.5","40","51","1"
"122716800","1","C4CC8335-9427-47E7-AA3C-5A787A952446","11","2020-03-07 11:00:04","5","40","51","1"
"122716900","1","F396F378-6A5F-46DA-A275-5DA58C1D52B6","11","2020-03-07 11:00:04","10","40","51","1"
"122717300","1","F4A26768-1CE9-4C29-8B4A-1E3479715A3C","11","2020-03-07 11:00:04","5","40","51","1"
"122717600","1","2E6663DD-7E61-4E89-875E-D0389F8DF354","11","2020-03-07 11:00:05","17.5","40","51","1"
"122717800","1","270BF909-71A6-4582-999D-1F0143AC5747","11","2020-03-07 11:00:05","7.5","40","51","1"
"122717900","1","E43F2D2F-11BA-47A2-AAB3-4162DCFA36EB","11","2020-03-07 11:00:05","20","40","51","1"
"122718000","1","2596100F-CE23-4B63-A852-3FCE87B303AC","11","2020-03-07 11:00:05","5","40","51","1"
"122718200","1","17B2ED4C-AE9D-4DD5-AF1F-65B57E1E1ED5","11","2020-03-07 11:00:05","15","40","51","1"
"122718300","1","4D1F2E54-305D-4BD8-8CA3-6707A0292B4C","11","2020-03-07 11:00:05","27.5","40","51","1"
"122718400","1","10821512-EEE2-4FA6-93A1-997DD96326B1","11","2020-03-07 11:00:05","2.5","40","51","1"
"122718500","1","54E5B692-04FB-4D0B-8ECF-05C4DFD3A4D1","11","2020-03-07 11:00:05","22.5","40","51","1"
"122718600","1","119704C0-00C5-40B3-91A9-F16CA08294BA","11","2020-03-07 11:00:05","25","40","51","1"
"122718700","1","BA7F811E-438F-4BB3-9CE8-63224A5F5E83","11","2020-03-07 11:00:05","25","40","51","1"
"122718800","1","C09CA37F-8DED-4960-B6EC-FF0B19324085","11","2020-03-07 11:00:05","2.5","40","51","1"
"122718900","1","19C257A9-AEFB-43F9-9B10-3D6A417D335A","11","2020-03-07 11:00:05","15","40","51","1"
"122719200","1","993F1BC1-3352-4B69-884B-3259E60E7C2F","11","2020-03-07 11:00:06","25","40","51","1"
"122719300","1","8132D828-A364-44ED-8A48-FAAC153C7828","11","2020-03-07 11:00:06","32.5","40","51","1"
"122719400","1","89C94979-C084-4B0A-8692-5E204A50FE57","11","2020-03-07 11:00:06","17.5","40","51","1"
"122719900","1","996B28EB-87D5-4781-AEA4-5A49AF36E968","11","2020-03-07 11:00:07","7.5","40","51","1"
"122720100","1","05F22209-053C-4517-8437-42CE1C0B3D4D","11","2020-03-07 11:00:07","25","40","51","1"
"122720200","1","F640B0BF-1FCA-4E82-84D7-9D87784261FB","11","2020-03-07 11:00:07","15","40","51","1"
"122720300","1","7F33BFCB-7D4E-4741-A919-E7076FED1FBE","11","2020-03-07 11:00:07","15","40","51","1"
"122720500","1","F1A0F81D-8DBD-4840-93E8-9B3F42A758C1","11","2020-03-07 11:00:07","25","40","51","1"
"122720600","1","3BCB74CF-27FA-4D00-9A05-575A0445FA36","11","2020-03-07 11:00:07","20","40","51","1"
"122720700","1","6A44A217-A27A-47F9-8B82-279B07276EE5","11","2020-03-07 11:00:07","10","40","51","1"
"122721000","1","A872D608-7341-4823-9145-9521B46C6A28","11","2020-03-07 11:00:08","5","40","51","1"
"122721200","1","385333DF-CCAC-4B0A-A812-B4095DD274F8","11","2020-03-07 11:00:08","15","40","51","1"
"122721400","1","FBB2E944-9E48-46E7-8D25-BA73D708DCA8","11","2020-03-07 11:00:10","10","40","51","1"
"122721600","1","BF09D425-A5EC-4B64-99C1-2892974EA9CB","11","2020-03-07 11:00:11","2.5","40","51","1"
"122721900","1","585337F4-AA85-474D-8D67-031F4B3354E9","11","2020-03-07 11:00:19","10","40","51","1"
"122722100","1","B873249F-3CC9-417C-9C44-2E17CF183BDB","11","2020-03-07 11:00:23","7.5","40","51","1"
"122722200","1","76F31A70-1747-4494-9080-EB7D891EA6A3","11","2020-03-07 11:00:25","7.5","40","51","1"
"122722300","1","B68FE5C9-6FE6-4750-A444-BC08E3C75AE1","11","2020-03-07 11:00:26","25","40","51","1"
"122722400","1","3B547C29-33FA-4C08-8C11-9BA26F7538C7","11","2020-03-07 11:00:32","30","40","51","1"
"122722600","1","B2E167B3-E941-47EE-AE42-FAEA7009380F","11","2020-03-07 11:00:36","2.5","40","51","1"
"122722700","1","A1A6C593-3892-4E34-9A8F-1FFA39BCAA34","11","2020-03-07 11:00:36","30","40","51","1"
"122722800","1","F1A33198-1E24-44FA-B4E4-54298758F2D4","11","2020-03-07 11:00:45","5","40","51","1"
"122722900","1","F034F90C-5119-4A9C-90EC-2E2BAFAAD3FF","11","2020-03-07 11:00:46","7.5","40","51","1"
"122723000","1","7249502B-2CAB-4BBB-9104-E4EDAD19B33C","11","2020-03-07 11:00:55","17.5","40","51","1"
"122723500","1","11E03DFD-D74D-48A4-BD6C-CE369826A39E","11","2020-03-07 11:02:13","2.5","40","51","1"
"122723700","1","D696564E-0BC8-4638-8ECF-4A979B671752","11","2020-03-07 11:03:08","30","40","51","1"
"122723900","1","50F97397-AE18-4AB0-AE3D-C7A5E44D640F","11","2020-03-07 11:03:35","25","40","51","1"
"122724100","1","267052F1-2D35-4FE2-87EA-ED2E54CE70E4","11","2020-03-07 11:09:57","15","40","51","1"
"122724200","1","AEDD2B08-3CB7-4D09-9D87-7E87FE09C31D","11","2020-03-07 11:12:26","12.5","40","51","1"
"122724700","1","463297A3-7D03-486E-B5D4-CDBF1DFD3F95","11","2020-03-07 12:00:01","0","40","51","1"
"122724900","1","17406C58-5CF9-46CE-AD42-72591AC5C9A8","11","2020-03-07 12:00:01","5","40","51","1"
"122725000","1","40516129-63A5-40B3-83B8-B70E075CB792","11","2020-03-07 12:00:01","2.5","40","51","1"
"122725100","1","2AF5ACCC-0514-47A0-A8B2-E0DDA9BD401B","11","2020-03-07 12:00:01","10","40","51","1"
"122725200","1","4FE20AAC-06DF-4BE1-987B-B96D742E9A1F","11","2020-03-07 12:00:01","22.5","40","51","1"
"122725300","1","9B0B5510-AC65-4BC5-BF9A-E85FA049438F","11","2020-03-07 12:00:01","22.5","40","51","1"
"122725400","1","6C276131-3544-439D-BE08-02109E545B4C","11","2020-03-07 12:00:01","20","40","51","1"
"122725700","1","CE99ACD5-FAE0-45F9-B31E-5B1D8C64A1E0","11","2020-03-07 12:00:01","10","40","51","1"
"122725800","1","8F7E536A-B195-4DA5-B25D-1444A1A132B4","11","2020-03-07 12:00:01","0","40","51","1"
"122725900","1","99F7341E-59F0-401D-8A2B-8731C9EFEFC7","11","2020-03-07 12:00:01","15","40","51","1"
"122726100","1","CA3323F9-50C8-4166-B459-5D734C3520F4","11","2020-03-07 12:00:02","25","40","51","1"
"122726400","1","C56367CD-EA7E-4150-A225-38429A88D5F6","11","2020-03-07 12:00:02","12.5","40","51","1"
"122726500","1","573F151B-239A-4392-A6E1-4E58075F332B","11","2020-03-07 12:00:02","7.5","40","51","1"
"122726700","1","31684A19-1C71-4FEC-9C8E-D71BB1B81890","11","2020-03-07 12:00:02","15","40","51","1"
